"","score","text","Review"
"2993",0,"Meanwhile after hearing #SalmanKhan 's bail #BlackBuck 's in d forest and pavement dwellers in #Mumbai running for‚Ä¶ https://t.co/bv12h6Inhu","Surprise"
"2994",2,"RT @iamSinghaniya: Congratulations to all Salman Khan Fans #SalmanVerdict","Happy"
"2995",0,"RT @PollsforIndia: Bail to #SalmanKhan in 2 days?
#SalmanGetsBail #SalmanVerdict","Surprise"
"2996",-1,"RT @Indianit07: CRIME: 1998

#SalmanVerdict : 2018

SENTENCED: 5th April 2018 at 11:30AM

BAIL APPLIED: 6th April 2018

HEARD: 7th April 20‚Ä¶","Sadness"
"2997",1,"RT @TeamSalman: Upar Khuda, Neeche #SalmanKhan &lt;3 
We Love You Till Our last breathe bhaijaan &lt;3

#WeLoveYouSalmanKhan #BlackBuckPaochingCa‚Ä¶","Happy"
"2998",1,"RT @MoviezAdda: #Salman's #TigerZindaHai Co-Star #Najmeddin Support Him  

Check OutÌ†ΩÌ±âhttps://t.co/zzX4LWNtqL
#BlackBuckPaochingCase #WeSupp‚Ä¶","Happy"
"2999",-1,"RT @TeamSalman: Although #SalmanKhan is falsely made victim but Just Show me another Poaching case where Victim gets 5 Yrs Jail.

#WeLoveYo‚Ä¶","Sadness"
"3000",0,"RT @PollsforIndia: Bail to #SalmanKhan in 2 days?
#SalmanGetsBail #SalmanVerdict","Surprise"
"3001",1,"RT @Manushichillar1: Good News For #Salman khan Fans
Salman Gets Bail
#SalmanKhan
#JodhpurCentralJail 
#SalmanVerdict https://t.co/EDzguHAj‚Ä¶","Happy"
"3002",0,"RT @PollsforIndia: Bail to #SalmanKhan in 2 days?
#SalmanGetsBail #SalmanVerdict","Surprise"
"3003",1,"Bail Granted . Saza suspended. Ì†ΩÌ≤™Ì†ΩÌ≤™  shukar hai  #SalmanKhan #SalmanVerdict #BlackBuckPoachingCase
We love you Salman‚Ä¶ https://t.co/geXwBdGOQB","Happy"
"3004",0,"RT @PollsforIndia: Bail to #SalmanKhan in 2 days?
#SalmanGetsBail #SalmanVerdict","Surprise"
"3005",0,"RT @TeamSalman: I want to raise a question : Is it JUSTICE..?? Ì†ΩÌ∏∑

#SalmanKhan #WeSupportSalmanKhan #WeLoveYouSalmanKhan #BlackBuckPaochingC‚Ä¶","Surprise"
"3006",0,"RT @PollsforIndia: Bail to #SalmanKhan in 2 days?
#SalmanGetsBail #SalmanVerdict","Surprise"
"3007",1,"RT @TheColdVolcano: Indian Judiciary selling bail like a bhel #SalmanVerdict","Happy"
"3008",0,"Bail to #SalmanKhan in 2 days?
#SalmanGetsBail #SalmanVerdict","Surprise"
"3009",0,"RT @chatpataka100: Salman on his experience in #JodhpurCentralJail 
#SalmanVerdict 
#BlackBuckPoachingCase https://t.co/eJS5YHMxX0","Surprise"
"3010",-1,"RT @MinakshiKandwal: In scorching heat of #jodhpur chaach‡§õ‡§æ‡§Ç‡§õ) proved to be life saviour 4 journalists covering #SalmanVerdict #BlackbuckPo‚Ä¶","Sadness"
"3011",0,"It took 20 Years for the conviction and only 2 days for the bail and you said our justice system moves at a snail's‚Ä¶ https://t.co/huur0TbGaz","Surprise"
"3012",-1,"RT @TeamSalman: He is a star, so it is necessary to Punish Him: Wah whatt a logic!

#SalmanKhan #WeSupportSalmanKhan #WeStandWithSalmanKhan‚Ä¶","Sadness"
"3013",-1,"CRIME: 1998
#SalmanVerdict : 2018
SENTENCED: 5th April 2018 at 11:30AM
BAIL APPLIED: 6th April 2018

HEARD: 7th Apr‚Ä¶ https://t.co/Ozmh7sA77u","Sadness"
"3014",1,"RT @Lil_Angel__Face: Job Opening for Lead Actor -

- Race 3
- Kick 2
- Dabangg 3
- Bharat
- Wanted 2
- Partner 2
- Sher Khan

Qualification‚Ä¶","Happy"
"3015",1,"RT @iam_za1d: Shera right now
#SalmanVerdict https://t.co/PPHPHlLItr","Happy"
"3016",1,"RT @prasad_salvi: Regained my faith in money!!Ì†ΩÌ∏Ä #salmankhan #lifedoesntmatter #SalmanVerdict #SalmanGetsBail #Jodhpur #BlackBuckPoachingCase","Happy"
"3017",0,"RT @TheViralFever: Exclusively for you guys!

 #BlackBuckPoachingCase #SalmanVerdict #SalmanKhan #SalmanBail https://t.co/zqqe1PuxBP","Surprise"
"3018",-1,"RT @MinakshiKandwal: In scorching heat of #jodhpur chaach‡§õ‡§æ‡§Ç‡§õ) proved to be life saviour 4 journalists covering #SalmanVerdict #BlackbuckPo‚Ä¶","Sadness"
"3019",2,"Bhaijaan didn't like the #Judgement so they changed the #judge Ì†ΩÌ∏Ç bhaijaan again saved my faith on #money sala 87 ju‚Ä¶ https://t.co/f9ga7Iipgp","Happy"
"3020",-1,"RT @MinakshiKandwal: In scorching heat of #jodhpur chaach‡§õ‡§æ‡§Ç‡§õ) proved to be life saviour 4 journalists covering #SalmanVerdict #BlackbuckPo‚Ä¶","Sadness"
"3021",1,"RT @TeamSalman: Upar Khuda, Neeche #SalmanKhan &lt;3 
We Love You Till Our last breathe bhaijaan &lt;3

#WeLoveYouSalmanKhan #BlackBuckPaochingCa‚Ä¶","Happy"
"3022",2,"#SalmanKhan gets bail: fans and co- stars celebrate big time on #Twitter
@BeingSalmanKhan  #BlackBuckPoachingCase‚Ä¶ https://t.co/EgE2i9NjQs","Happy"
"3023",0,"RT @TeamSalman: I want to raise a question : Is it JUSTICE..?? Ì†ΩÌ∏∑

#SalmanKhan #WeSupportSalmanKhan #WeLoveYouSalmanKhan #BlackBuckPaochingC‚Ä¶","Surprise"
"3024",0,"RT @TeamSalman: I want to raise a question : Is it JUSTICE..?? Ì†ΩÌ∏∑

#SalmanKhan #WeSupportSalmanKhan #WeLoveYouSalmanKhan #BlackBuckPaochingC‚Ä¶","Surprise"
"3025",0,"Dear @JayaBachchan 
Is the bail amt for @BeingSalmanKhan too much or do you think it could've been reduced further?‚Ä¶ https://t.co/7qusOJNafO","Surprise"
"3026",-1,"RT @Indianit07: CRIME: 1998

#SalmanVerdict : 2018

SENTENCED: 5th April 2018 at 11:30AM

BAIL APPLIED: 6th April 2018

HEARD: 7th April 20‚Ä¶","Sadness"
"3027",-1,"RT @Indianit07: CRIME: 1998

#SalmanVerdict : 2018

SENTENCED: 5th April 2018 at 11:30AM

BAIL APPLIED: 6th April 2018

HEARD: 7th April 20‚Ä¶","Sadness"
"3028",1,"We love you bhaijaan.
#SalmanKhan #SalmanVerdict #IStandWithSalmanKhan #WeSupportSalmanKhan #WeLoveYouSalmanKhan","Happy"
"3029",1,"RT @TeamSalman: Do RT if you think this is so True (y)
We Love You #SalmanKhan &lt;3

#WeSupportSalmanKhan #WeStandWithSalmanKhan #WeLoveYouSa‚Ä¶","Happy"
"3030",0,"#SalmanKhan spends more time in jail shooting for a movie scene than for an actual crime...
#SalmanVerdict #bailforsalman #salmangetsbail","Surprise"
"3031",1,"Bollywood star Salman Khan granted bail after poaching conviction!

This is INDIA! 

Law in India is tough only for‚Ä¶ https://t.co/hdHJRWffgD","Happy"
"3032",3,"RT @swagatsahu1595: Finally BAIL...SO HAPPY #SalmanVerdict #WeSupportSalmanKhan #SalmanKhan also happy for his lovely sister #alvira ‚ù§ #arp‚Ä¶","Pleasant"
"3033",-1,"RT @TeamSalman: He is a star, so it is necessary to Punish Him: Wah whatt a logic!

#SalmanKhan #WeSupportSalmanKhan #WeStandWithSalmanKhan‚Ä¶","Sadness"
"3034",1,"Indian Judiciary selling bail like a bhel #SalmanVerdict","Happy"
"3035",0,"RT @TheViralFever: Exclusively for you guys!

 #BlackBuckPoachingCase #SalmanVerdict #SalmanKhan #SalmanBail https://t.co/zqqe1PuxBP","Surprise"
"3036",1,"RT @TeamSalman: Upar Khuda, Neeche #SalmanKhan &lt;3 
We Love You Till Our last breathe bhaijaan &lt;3

#WeLoveYouSalmanKhan #BlackBuckPaochingCa‚Ä¶","Happy"
"3037",1,"RT @SunoBawal: Jailed babas still have their followers waiting eagerly for their release.

Am speechless for those who will find pride in s‚Ä¶","Happy"
"3038",-1,"RT @MinakshiKandwal: In scorching heat of #jodhpur chaach‡§õ‡§æ‡§Ç‡§õ) proved to be life saviour 4 journalists covering #SalmanVerdict #BlackbuckPo‚Ä¶","Sadness"
"3039",2,"RT @BollySpy: #Love #Respect #Support
#SalmanKhan‚Äôs Close Friends #DavidDhawan And #JacquelineFernandez Visit His Residence To Extend Emoti‚Ä¶","Happy"
"3040",0,"RT @Popdiarieslive: Just In : #SalmanKhan Granted Bail, All Set To Return To Mumbai

#SalmanVerdict #BlackBuckPaochingCase #SalmanBailOrJai‚Ä¶","Surprise"
"3041",1,"RT @TimesMow: Important documents submitted by #SalmanKhan Lawyers in court for the bail, Court granted Bail

Minority Salman khan gets Qui‚Ä¶","Happy"
"3042",0,"Salman Khan getting bail for all his crimes proves everything wrong with modi's government. #SalmanVerdict #BlackBuckPoachingCase #Modi","Surprise"
"3043",0,"RT @TeamSalman: I want to raise a question : Is it JUSTICE..?? Ì†ΩÌ∏∑

#SalmanKhan #WeSupportSalmanKhan #WeLoveYouSalmanKhan #BlackBuckPaochingC‚Ä¶","Surprise"
"3044",1,"RT @BollySpy: Public Votes #SalmanKhan As #Superstar Of #India Ì†æÌ¥óÌ†ΩÌ≤û
Public Supports #SalmanKhan #WeSupportSalmanKhan #WeLoveYouSalmanKhan 

#‚Ä¶","Happy"
"3045",0,"RT @BeingShubh55555: Rakhi sisters of @BeingSalmanKhan are celebrating finally as their Salman Bhai gets bail.! As i said no one have such‚Ä¶","Surprise"
"3046",1,"RT @TeamSalman: Upar Khuda, Neeche #SalmanKhan &lt;3 
We Love You Till Our last breathe bhaijaan &lt;3

#WeLoveYouSalmanKhan #BlackBuckPaochingCa‚Ä¶","Happy"
"3047",-1,"RT @MinakshiKandwal: In scorching heat of #jodhpur chaach‡§õ‡§æ‡§Ç‡§õ) proved to be life saviour 4 journalists covering #SalmanVerdict #BlackbuckPo‚Ä¶","Sadness"
"3048",-1,"RT @TeamSalman: He is a star, so it is necessary to Punish Him: Wah whatt a logic!

#SalmanKhan #WeSupportSalmanKhan #WeStandWithSalmanKhan‚Ä¶","Sadness"
"3049",-1,"RT @MinakshiKandwal: In scorching heat of #jodhpur chaach‡§õ‡§æ‡§Ç‡§õ) proved to be life saviour 4 journalists covering #SalmanVerdict #BlackbuckPo‚Ä¶","Sadness"
"3050",1,"For those celebs who didn‚Äôt support @BeingSalmanKhan and praised Indian Judiciary instead, please avoid walking on‚Ä¶ https://t.co/PBHhahbOA7","Happy"
"3051",0,"RT @TheViralFever: Exclusively for you guys!

 #BlackBuckPoachingCase #SalmanVerdict #SalmanKhan #SalmanBail https://t.co/zqqe1PuxBP","Surprise"
"3052",4,"As predicted Salman is out on bail. We should stop even taking up cases of the rich and famous. The rich and famous‚Ä¶ https://t.co/xu3yMrugRD","Pleasant"
"3053",1,"RT @TeamSalman: Do RT if you think this is so True (y)
We Love You #SalmanKhan &lt;3

#WeSupportSalmanKhan #WeStandWithSalmanKhan #WeLoveYouSa‚Ä¶","Happy"
"3054",4,"Meanwhile India won ""Real"" 2 CWG GOLD in weightlifting and all Indian media  flashing is ""Reel"" Gold winner's bail.‚Ä¶ https://t.co/DBa6ZptNIo","Pleasant"
"3055",-3,"Bollywood's reaction is shocking. Didn't think i will ever say this but yes Bollywood you suck!! Suck big time.‚Ä¶ https://t.co/Ye0mvCRvy3","Anger"
"3056",1,"RT @iam_za1d: Shera right now
#SalmanVerdict https://t.co/PPHPHlLItr","Happy"
"3057",1,"RT @iam_za1d: Shera right now
#SalmanVerdict https://t.co/PPHPHlLItr","Happy"
"3058",-1,"RT @MinakshiKandwal: In scorching heat of #jodhpur chaach‡§õ‡§æ‡§Ç‡§õ) proved to be life saviour 4 journalists covering #SalmanVerdict #BlackbuckPo‚Ä¶","Sadness"
"3059",0,"RT @TeamSalman: I want to raise a question : Is it JUSTICE..?? Ì†ΩÌ∏∑

#SalmanKhan #WeSupportSalmanKhan #WeLoveYouSalmanKhan #BlackBuckPaochingC‚Ä¶","Surprise"
"3060",0,"RT @TeamSalman: Reel life vs real life Ì†ΩÌ∏∑
Boss will be back Ì†ΩÌπè
#SalmanKhan Ì†ΩÌ∏ò

#WeSupportSalmanKhan #WeStandWithSalmanKhan #WeLoveYouSalmanKha‚Ä¶","Surprise"
"3061",1,"RT @TeamSalman: Upar Khuda, Neeche #SalmanKhan &lt;3 
We Love You Till Our last breathe bhaijaan &lt;3

#WeLoveYouSalmanKhan #BlackBuckPaochingCa‚Ä¶","Happy"
"3062",0,"RT @BeingShubh55555: Rakhi sisters of @BeingSalmanKhan are celebrating finally as their Salman Bhai gets bail.! As i said no one have such‚Ä¶","Surprise"
"3063",-2,"RT @SabinaLamba: Both the judges the one who gave 5 years imprisonment to #Salman and the other who has to hear Salman 's bail plea today ,‚Ä¶","Sadness"
"3064",1,"RT @TimesMow: Important documents submitted by #SalmanKhan Lawyers in court for the bail, Court granted Bail

Minority Salman khan gets Qui‚Ä¶","Happy"
"3065",0,"Stars and celebrities started tweeting about @BeingSalmanKhan as he was about to get bail.Ì†ΩÌ∏Ç
Their silence during hi‚Ä¶ https://t.co/rIBYK0bX5T","Surprise"
"3066",0,"RT @BeingShubh55555: Rakhi sisters of @BeingSalmanKhan are celebrating finally as their Salman Bhai gets bail.! As i said no one have such‚Ä¶","Surprise"
"3067",0,"RT @whyarif: There is no religion or cast of #Celebrities &amp; #Politicians 

#SalmanGuilty #SalmanConvicted #SalmanVerdict #ExpressAtCWG #Mod‚Ä¶","Surprise"
"3068",0,"RT @priyaactresreal: If You With Salman Khan Retweet Post Ì†ΩÌ±ç
#Salman #WeSupportSalmankhan 
#BlackBuckPoachingCase #SalmanVerdict #WeLoveYouS‚Ä¶","Surprise"
"3069",0,"RT @TheViralFever: Exclusively for you guys!

 #BlackBuckPoachingCase #SalmanVerdict #SalmanKhan #SalmanBail https://t.co/zqqe1PuxBP","Surprise"
"3070",-1,"RT @TeamSalman: He is a star, so it is necessary to Punish Him: Wah whatt a logic!

#SalmanKhan #WeSupportSalmanKhan #WeStandWithSalmanKhan‚Ä¶","Sadness"
"3071",0,"RT @BeingShubh55555: Rakhi sisters of @BeingSalmanKhan are celebrating finally as their Salman Bhai gets bail.! As i said no one have such‚Ä¶","Surprise"
"3072",-1,"RT @MinakshiKandwal: In scorching heat of #jodhpur chaach‡§õ‡§æ‡§Ç‡§õ) proved to be life saviour 4 journalists covering #SalmanVerdict #BlackbuckPo‚Ä¶","Sadness"
"3073",1,"Upar Khuda, Neeche #SalmanKhan &lt;3 
We Love You Till Our last breathe bhaijaan &lt;3

#WeLoveYouSalmanKhan‚Ä¶ https://t.co/yTiI7eHnSX","Happy"
"3074",0,"RT @BeingShubh55555: Rakhi sisters of @BeingSalmanKhan are celebrating finally as their Salman Bhai gets bail.! As i said no one have such‚Ä¶","Surprise"
"3075",0,"RT @TheViralFever: Exclusively for you guys!

 #BlackBuckPoachingCase #SalmanVerdict #SalmanKhan #SalmanBail https://t.co/zqqe1PuxBP","Surprise"
"3076",0,"RT @TheViralFever: Exclusively for you guys!

 #BlackBuckPoachingCase #SalmanVerdict #SalmanKhan #SalmanBail https://t.co/zqqe1PuxBP","Surprise"
"3077",0,"RT @BeingShubh55555: Rakhi sisters of @BeingSalmanKhan are celebrating finally as their Salman Bhai gets bail.! As i said no one have such‚Ä¶","Surprise"
"3078",-1,"RT @Indianit07: CRIME: 1998

#SalmanVerdict : 2018

SENTENCED: 5th April 2018 at 11:30AM

BAIL APPLIED: 6th April 2018

HEARD: 7th April 20‚Ä¶","Sadness"
"3079",-1,"RT @mathurpratik: I wonder if salman tries to commit suicide... Will the driver be charged for murder??? #SalmanVerdict #uselessjugdement #‚Ä¶","Sadness"
"3080",-2,"RT @SabinaLamba: Both the judges the one who gave 5 years imprisonment to #Salman and the other who has to hear Salman 's bail plea today ,‚Ä¶","Sadness"
"3081",0,"RT @BeingShubh55555: Rakhi sisters of @BeingSalmanKhan are celebrating finally as their Salman Bhai gets bail.! As i said no one have such‚Ä¶","Surprise"
"3082",-1,"RT @MinakshiKandwal: In scorching heat of #jodhpur chaach‡§õ‡§æ‡§Ç‡§õ) proved to be life saviour 4 journalists covering #SalmanVerdict #BlackbuckPo‚Ä¶","Sadness"
"3083",-1,"RT @Indianit07: CRIME: 1998

#SalmanVerdict : 2018

SENTENCED: 5th April 2018 at 11:30AM

BAIL APPLIED: 6th April 2018

HEARD: 7th April 20‚Ä¶","Sadness"
"3084",-1,"As expected. Another example of our impotent judiciary. Another criminal now roams free. #SalmanKhan #SalmanVerdict #BlackBuckPoachingCase","Sadness"
"3085",1,"RT @Jamuntini: Indian Judiciary should have given a Time Turner like Dumbledore to Saif and Tabu so that they could have saved blackbuck.
#‚Ä¶","Happy"
"3086",0,"@ProfitMomad @IndianGabbru @_R_aHu_L_ @M_R0HIT @SanatanSumit @imRoccky @09_rkg @_marwadi @daktar_virus‚Ä¶ https://t.co/0Ggb0BKNzk","Surprise"
"3087",0,"RT @TheViralFever: Exclusively for you guys!

 #BlackBuckPoachingCase #SalmanVerdict #SalmanKhan #SalmanBail https://t.co/zqqe1PuxBP","Surprise"
"3088",1,"RT @shivamsatyam86: Important documents submitted by Salman to the judge that got him bail.
#SalmanKhan #SalmanVerdict #SalmanKoBail #salma‚Ä¶","Happy"
"3089",0,"RT @Satym_sk9: ONCE A KING__ALWAYS A KING_
___________________
#SalmanBailOrJail 
#BlackBuckPoachingCase 
#WeLoveYouSalmanKhan 
#SalmanKhan‚Ä¶","Surprise"
"3090",0,"Exclusively for you guys!

 #BlackBuckPoachingCase #SalmanVerdict #SalmanKhan #SalmanBail https://t.co/zqqe1PuxBP","Surprise"
"3091",-1,"RT @Spotboye: Video: #SalmanKhan Reaches #Jodhpur Central #Jail; Will Spend The Night In Prison! Ì†ΩÌ∏≥Ì†ΩÌ∏±
#Blackbuck | #BlackbuckPoaching | #Salm‚Ä¶","Sadness"
"3092",0,"RT @itsmeabjoshi: Ì†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏Ç
#BlackBuckPoachingCase  #BlackbuckPoaching  #BlackBuck  #SalmanKhan #SalmanConvicted #SalmanVerdict #BlackBuckCase #‚Ä¶","Surprise"
"3093",1,"Indian Judiciary should have given a Time Turner like Dumbledore to Saif and Tabu so that they could have saved bla‚Ä¶ https://t.co/77B45fSc3H","Happy"
"3094",-1,"RT @Indianit07: CRIME: 1998

#SalmanVerdict : 2018

SENTENCED: 5th April 2018 at 11:30AM

BAIL APPLIED: 6th April 2018

HEARD: 7th April 20‚Ä¶","Sadness"
"3095",-1,"RT @MinakshiKandwal: In scorching heat of #jodhpur chaach‡§õ‡§æ‡§Ç‡§õ) proved to be life saviour 4 journalists covering #SalmanVerdict #BlackbuckPo‚Ä¶","Sadness"
"3096",-1,"RT @Indianit07: CRIME: 1998

#SalmanVerdict : 2018

SENTENCED: 5th April 2018 at 11:30AM

BAIL APPLIED: 6th April 2018

HEARD: 7th April 20‚Ä¶","Sadness"
"3097",-2,"RT @SabinaLamba: First Delay in Judgement
Then again Delay in hearing.keep for next day.
Morning again reserve it for 1 pm. At 2pm again de‚Ä¶","Sadness"
"3098",-2,"RT @SabinaLamba: First Delay in Judgement
Then again Delay in hearing.keep for next day.
Morning again reserve it for 1 pm. At 2pm again de‚Ä¶","Sadness"
"3099",1,"@SwetaSinghAT felt very bad today. You are my favorite journo. You talk about 'bharat' everyday. Yet when Rahul won‚Ä¶ https://t.co/91OJe7PGkC","Happy"
"3100",-1,"RT @MinakshiKandwal: In scorching heat of #jodhpur chaach‡§õ‡§æ‡§Ç‡§õ) proved to be life saviour 4 journalists covering #SalmanVerdict #BlackbuckPo‚Ä¶","Sadness"
"3101",1,"RT @G4Gautam1443: Im so happy @ShindeShilpaS is tweeting like a fool on the #SalmanVerdict 
He brother @ShindeAshutosh is a wildlife photog‚Ä¶","Happy"
"3102",1,"RT @TeamSalman: Upar Khuda, Neeche #SalmanKhan &lt;3 
We Love You Till Our last breathe bhaijaan &lt;3

#WeLoveYouSalmanKhan #BlackBuckPaochingCa‚Ä¶","Happy"
"3103",3,"RT @EkHaiVICKY: Bisnoi bitches now gonna appeal in High Court. Better Salman's team and lawyers get their act together and stronger. Time t‚Ä¶","Pleasant"
"3104",-2,"RT @SabinaLamba: First Delay in Judgement
Then again Delay in hearing.keep for next day.
Morning again reserve it for 1 pm. At 2pm again de‚Ä¶","Sadness"
"3105",0,"RT @BeingShubh55555: Rakhi sisters of @BeingSalmanKhan are celebrating finally as their Salman Bhai gets bail.! As i said no one have such‚Ä¶","Surprise"
"3106",-2,"RT @SabinaLamba: DAY 1-Delays in Judgement &amp; Quantum Of Sentence
DAY 2-Delays in hearing of Bail Plea
DAY 3-Overnight Tranfer of Judges in‚Ä¶","Sadness"
"3107",-2,"RT @SabinaLamba: Both the judges the one who gave 5 years imprisonment to #Salman and the other who has to hear Salman 's bail plea today ,‚Ä¶","Sadness"
"3108",-1,"RT @SabinaLamba: Order reserved for after lunch. 11 am is lunch time ?? This is certainly some serious conspiracy against #SalmanKhan 
Poli‚Ä¶","Sadness"
"3109",0,"Salman is out on bail even before you can buy an actual Bhel.

#facepalm
#moneytalks
#musclepower
#SalmanVerdict‚Ä¶ https://t.co/xE1Bez5Thl","Surprise"
"3110",1,"@BeingSalmanKhan Bhai..We all are missing you Ì†ΩÌ∏¢...And here is of one of your cute fan.

#SalmanBailOrJail‚Ä¶ https://t.co/zO08rcvWJ9","Happy"
"3111",-1,"#SalmanVerdict Its realy gud news tht Salman Khan's  bail is acptd. I wl stil request 2 concerned authority 2 study‚Ä¶ https://t.co/SLgtYg99yr","Sadness"
"3112",0,"Look how bollywood gets united when it comes to justice. I mean when it comes to justice for ""The always innocent‚Ä¶ https://t.co/928saJp2w9","Surprise"
"3113",0,"RT @SKPlzVisitEgypt: And we will not ask or wait to support of Indian embassy in Cairo any more for our compagin 
#WeLoveYouSalmanKhan 
#Sa‚Ä¶","Surprise"
"3114",1,"So salman will get to see first IPL match today Cool. #SalmanVerdict","Happy"
"3115",-1,"RT @Indianit07: CRIME: 1998

#SalmanVerdict : 2018

SENTENCED: 5th April 2018 at 11:30AM

BAIL APPLIED: 6th April 2018

HEARD: 7th April 20‚Ä¶","Sadness"
"3116",0,"Wish those poor blackbucks had nine lives too. Salman walks free. #SalmanBail #SalmanVerdict #BlackBuckPoachingCase  https://t.co/anrxXqAZ3B","Surprise"
"3117",-1,"RT @Indianit07: CRIME: 1998

#SalmanVerdict : 2018

SENTENCED: 5th April 2018 at 11:30AM

BAIL APPLIED: 6th April 2018

HEARD: 7th April 20‚Ä¶","Sadness"
"3118",0,"Need I Say More..? #SalmanKhanbail #SalmanVerdict #salmangetsbail #BlackBuckPaochingCase @BeingSalmanKhan‚Ä¶ https://t.co/Tj7Vdt5qKn","Surprise"
"3119",-1,"RT @mathurpratik: I wonder if salman tries to commit suicide... Will the driver be charged for murder??? #SalmanVerdict #uselessjugdement #‚Ä¶","Sadness"
"3120",-1,"In scorching heat of #jodhpur chaach‡§õ‡§æ‡§Ç‡§õ) proved to be life saviour 4 journalists covering #SalmanVerdict‚Ä¶ https://t.co/lP3XDf4FUj","Sadness"
"3121",0,"RT @garvitagarg: RT if you knew that Salman will get bail &amp; ye sab drama tha! Ì†ΩÌ∏í #SalmanVerdict #BlackBuckVerdict","Surprise"
"3122",0,"Got acquitted at a price of 50k, his shoes probably worth more than that,  was the judgement biased or not no one w‚Ä¶ https://t.co/JSi8bSHlKm","Surprise"
"3123",0,"RT @TeamSalman: Reel life vs real life Ì†ΩÌ∏∑
Boss will be back Ì†ΩÌπè
#SalmanKhan Ì†ΩÌ∏ò

#WeSupportSalmanKhan #WeStandWithSalmanKhan #WeLoveYouSalmanKha‚Ä¶","Surprise"
"3124",0,"RT @TeamSalman: #SalmanKhan sir need Ur Prayers Ì†ΩÌπè
#WeStandWithSalmanKhan

#WeLoveYouSalmanKhan #BlackBuckPaochingCase #SalmanConvicted #Sal‚Ä¶","Surprise"
"3125",-2,"RT @SabinaLamba: First Delay in Judgement
Then again Delay in hearing.keep for next day.
Morning again reserve it for 1 pm. At 2pm again de‚Ä¶","Sadness"
"3126",0,"RT @BeingShubh55555: Rakhi sisters of @BeingSalmanKhan are celebrating finally as their Salman Bhai gets bail.! As i said no one have such‚Ä¶","Surprise"
"3127",-1,"RT @TeamSalman: False Allegations will'nt work
He will get the Bail soon :)
We support #SalmanKhan

#WeSupportSalmanKhan #WeStandWithSalman‚Ä¶","Sadness"
"3128",1,"RT @iam_za1d: Shera right now
#SalmanVerdict https://t.co/PPHPHlLItr","Happy"
"3129",0,"RT @BeingShubh55555: Rakhi sisters of @BeingSalmanKhan are celebrating finally as their Salman Bhai gets bail.! As i said no one have such‚Ä¶","Surprise"
"3130",-1,"RT @Indianit07: CRIME: 1998

#SalmanVerdict : 2018

SENTENCED: 5th April 2018 at 11:30AM

BAIL APPLIED: 6th April 2018

HEARD: 7th April 20‚Ä¶","Sadness"
"3131",-1,"RT @Indianit07: CRIME: 1998

#SalmanVerdict : 2018

SENTENCED: 5th April 2018 at 11:30AM

BAIL APPLIED: 6th April 2018

HEARD: 7th April 20‚Ä¶","Sadness"
"3132",0,"Black bucks pakda ke blackbucks dafna diye. 
#IndianJudiciarySystem #SalmanVerdict
#salmangetsbail","Surprise"
"3133",1,"RT @_aamirkhann: We Should Support Salman Khan Ì†ΩÌπè
Salman is real human being 
he help many peoples 
Pray for him Ì†ΩÌπè 
Ì†ΩÌ∏û
#WeSupportSalmankhan‚Ä¶","Happy"
"3134",1,"RT @TeamSalman: Do RT if you think this is so True (y)
We Love You #SalmanKhan &lt;3

#WeSupportSalmanKhan #WeStandWithSalmanKhan #WeLoveYouSa‚Ä¶","Happy"
"3135",-2,"RT @SabinaLamba: First Delay in Judgement
Then again Delay in hearing.keep for next day.
Morning again reserve it for 1 pm. At 2pm again de‚Ä¶","Sadness"
"3136",-1,"RT @Indianit07: CRIME: 1998

#SalmanVerdict : 2018

SENTENCED: 5th April 2018 at 11:30AM

BAIL APPLIED: 6th April 2018

HEARD: 7th April 20‚Ä¶","Sadness"
"3137",0,"#BlackbuckPoaching
#salmangetsbail
#SalmanVerdict
#BlackBuckPoachingCase
#bail
Salman gets bail","Surprise"
"3138",1,"It's more than 40¬∞c in jodhpur. Just think about the tanning which these media personnel will get in bonus. Ì†ΩÌ∏Ç‚Ä¶ https://t.co/cPKvj4dmgQ","Happy"
"3139",0,"RT @HasnaZarooriHai: * How salman khan came out from Jodhpur Court * 
#SalmanVerdict https://t.co/HQmNiDrsDB","Surprise"
"3140",1,"RT @TeamSalman: Upar Khuda, Neeche #SalmanKhan &lt;3 
We Love You Till Our last breathe bhaijaan &lt;3

#WeLoveYouSalmanKhan #BlackBuckPaochingCa‚Ä¶","Happy"
"3141",1,"RT @varunwrites: #Poll
Has Salman Khan rightfully got bail in #BlackBuckPoachingCase and Justice served?
Vote Now!

@BeingSalmanKhan
#Salma‚Ä¶","Happy"
"3142",0,"RT @TeamSalman: I want to raise a question : Is it JUSTICE..?? Ì†ΩÌ∏∑

#SalmanKhan #WeSupportSalmanKhan #WeLoveYouSalmanKhan #BlackBuckPaochingC‚Ä¶","Surprise"
"3143",0,"And we will not ask or wait to support of Indian embassy in Cairo any more for our compagin 
#WeLoveYouSalmanKhan‚Ä¶ https://t.co/ByhVT7pZ7f","Surprise"
"3144",-1,"RT @SabinaLamba: Even senior Lawyers are shocked. Usually bail applications are heard and decided on the same day. Courts dont go on the ne‚Ä¶","Sadness"
"3145",0,"Justice is always the loser when it comes to the powerful in India ! So much for the judiciary‚Äôs ‚Äúin-dependence‚Äù !‚Ä¶ https://t.co/UPiWd30E2K","Surprise"
